Winter.treatment,Origin,Population,MotherID,Spiderling,Photo,Cocoon_number,Oviposition_date,Planned.opening.Date,Planned.opening.time,Opened.by,Actual.opening.date,Actual.opening.time,Weighed.by,Mass..mg.,Mass..ug.,Photo.by,Factor,Measured.by,Leg.length,Leg.length_corrected,Which.leg.,round,Notes,Mother_LegLength_um,MotherMeasuredBy,MotherLegLengthNotes
Estonia,Estonia,Paernu,E18-Paernu-84,E18-Paernu-84_11,n,1,08-08-18,08-04-19,0.375,M. Sheffer,08-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,4323.82,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-84,E18-Paernu-84_12,n,1,08-08-18,08-04-19,0.375,M. Sheffer,08-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,4323.82,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-84,E18-Paernu-84_13,n,1,08-08-18,08-04-19,0.375,M. Sheffer,08-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,4323.82,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-84,E18-Paernu-84_14,n,1,08-08-18,08-04-19,0.375,M. Sheffer,08-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,4323.82,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-84,E18-Paernu-84_15,n,1,08-08-18,08-04-19,0.375,M. Sheffer,08-04-19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,4323.82,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_1,n,1,08-08-18,08-04-19,0.625,M. Sheffer,08-04-19,0.625,H. Land,0.27,270,J. Balk,0.63,L. Zander,835.27,526.2201,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_2,n,1,08-08-18,08-04-19,0.625,M. Sheffer,08-04-19,0.625,H. Land,0.247,247,J. Balk,0.63,L. Zander,785.66,494.9658,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_3,n,1,08-08-18,08-04-19,0.625,M. Sheffer,08-04-19,0.625,H. Land,0.235,235,J. Balk,0.63,L. Zander,801.85,505.1655,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_4,n,1,08-08-18,08-04-19,0.625,M. Sheffer,08-04-19,0.625,H. Land,0.24,240,J. Balk,0.63,L. Zander,802.35,505.4805,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_5,n,1,08-08-18,08-04-19,0.625,M. Sheffer,08-04-19,0.625,H. Land,0.231,231,J. Balk,0.63,L. Zander,793.87,500.1381,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_6,n,1,08-08-18,08-04-19,0.625,M. Sheffer,08-04-19,0.625,H. Land,0.296,296,J. Balk,0.63,L. Zander,821.64,517.6332,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_7,n,1,08-08-18,08-04-19,0.625,M. Sheffer,08-04-19,0.625,H. Land,0.264,264,J. Balk,0.63,L. Zander,832.2,524.286,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_8,n,1,08-08-18,08-04-19,0.625,M. Sheffer,08-04-19,0.625,H. Land,0.261,261,J. Balk,0.63,L. Zander,790.27,497.8701,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_9,n,1,08-08-18,08-04-19,0.625,M. Sheffer,08-04-19,0.625,H. Land,0.258,258,J. Balk,0.63,L. Zander,807.06,508.4478,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_10,n,1,08-08-18,08-04-19,0.625,M. Sheffer,08-04-19,0.625,H. Land,0.261,261,J. Balk,0.63,L. Zander,837.11,527.3793,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_11,n,1,08-08-18,08-04-19,0.625,M. Sheffer,08-04-19,0.625,H. Land,0.278,278,J. Balk,0.63,L. Zander,778.23,490.2849,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_12,n,1,08-08-18,08-04-19,0.625,M. Sheffer,08-04-19,0.625,H. Land,0.247,247,J. Balk,0.63,L. Zander,813.03,512.2089,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_13,n,1,08-08-18,08-04-19,0.625,M. Sheffer,08-04-19,0.625,H. Land,0.265,265,J. Balk,0.63,L. Zander,835.62,526.4406,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_14,n,1,08-08-18,08-04-19,0.625,M. Sheffer,08-04-19,0.625,H. Land,0.265,265,J. Balk,0.63,L. Zander,794.58,500.5854,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_15,n,1,08-08-18,08-04-19,0.625,M. Sheffer,08-04-19,0.625,H. Land,0.257,257,J. Balk,0.63,L. Zander,802.99,505.8837,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_1,n,2,22-08-18,22-04-19,0.375,M. Sheffer,22-04-19,0.379166667,T. Moeller,0.27,270,J. Balk,0.63,L. Zander,796.45,501.7635,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_2,n,2,22-08-18,22-04-19,0.375,M. Sheffer,22-04-19,0.379166667,T. Moeller,0.273,273,J. Balk,0.63,L. Zander,820.73,517.0599,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_3,n,2,22-08-18,22-04-19,0.375,M. Sheffer,22-04-19,0.379166667,T. Moeller,0.293,293,J. Balk,0.63,L. Zander,831.54,523.8702,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_4,n,2,22-08-18,22-04-19,0.375,M. Sheffer,22-04-19,0.379166667,T. Moeller,0.309,309,J. Balk,0.63,L. Zander,857.38,540.1494,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_5,n,2,22-08-18,22-04-19,0.375,M. Sheffer,22-04-19,0.379166667,T. Moeller,0.269,269,J. Balk,0.63,L. Zander,804.54,506.8602,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_6,n,2,22-08-18,22-04-19,0.375,M. Sheffer,22-04-19,0.379166667,T. Moeller,0.303,303,J. Balk,0.63,L. Zander,830.96,523.5048,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_7,n,2,22-08-18,22-04-19,0.375,M. Sheffer,22-04-19,0.379166667,T. Moeller,0.296,296,J. Balk,0.63,L. Zander,848.8,534.744,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_8,n,2,22-08-18,22-04-19,0.375,M. Sheffer,22-04-19,0.379166667,T. Moeller,0.266,266,J. Balk,0.63,L. Zander,816.16,514.1808,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_9,n,2,22-08-18,22-04-19,0.375,M. Sheffer,22-04-19,0.379166667,T. Moeller,0.384,384,J. Balk,0.63,L. Zander,885.83,558.0729,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_10,n,2,22-08-18,22-04-19,0.375,M. Sheffer,22-04-19,0.379166667,T. Moeller,0.286,286,J. Balk,0.63,L. Zander,839.58,528.9354,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_11,n,2,22-08-18,22-04-19,0.375,M. Sheffer,22-04-19,0.379166667,T. Moeller,0.291,291,J. Balk,0.63,L. Zander,873.17,550.0971,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_12,n,2,22-08-18,22-04-19,0.375,M. Sheffer,22-04-19,0.379166667,T. Moeller,0.294,294,J. Balk,0.63,L. Zander,824.78,519.6114,right,post,NA,5526.04,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-85,E18-Paernu-85_13,n,2,22-08-18,22-04-19,0.375,M. Sheffer,22-04-19,0.379166667,T. Moeller,0.278,278,J. Balk,0.63,L. Zander,795.04,500.8752,right,post,NA,5526.04,M. Sheffer,NA
